DATA_STRD_YM|SUBWAY_SCN_INNB|SUBWAY_SCN_NM|SUBWAY_ROUTE_NM|SUBWAY_SCN_CNTPNT_LA|SUBWAY_SCN_CNTPNT_LO|TOTL_FPOP|MALE_FPOP|FEMALE_FPOP
202504|MTRKRK1K234|보정|수인분당|37.3127749181936|127.108336816968|5649300.0|2771378.0|2877922.0
202504|MTRKRK1K236|신갈|수인분당|37.2861483619847|127.111284750107|9617555.0|4661456.0|4956099.0
202504|MTRKRK1K238|상갈(루터대학교)|수인분당|37.26181183136699|127.108737254546|5572228.0|2967166.0|2605062.0
202504|MTRKRK1K239|청명|수인분당|37.2595395723925|127.07896900053701|12624888.0|6037189.0|6587699.0
202504|MTRKRK1K240|영통(경희대)|수인분당|37.2515035095752|127.07133191773|14481888.0|7052381.0|7429507.0
202504|MTRKRK1K241|망포|수인분당|37.245838370385805|127.056854781327|14540105.0|7277463.0|7262642.0
202504|MTRKRK1K243|수원시청(경기도문화의전당)|수인분당|37.2656768667795|127.00009605300899|150322071.0|79135469.0|71186602.0
202504|MTRKRK1K244|매교|수인분당|37.2655153235144|127.01590057208|14861120.0|7458407.0|7402713.0
202504|MTRKRK1K245|수원|수인분당|37.2656768667795|127.00009605300899|90193243.0|47481282.0|42711961.0
202504|MTRKRK1K246|고색|수인분당|37.2497717717764|126.98057251634302|5664772.0|3156873.0|2507899.0
202504|MTRKRK1K248|어천|수인분당|37.2500878495412|126.90880001435|674708.0|458462.0|216246.0
202504|MTRKRK1K249|야목|수인분당|37.2614226743824|126.883773399214|1195228.0|680615.0|514613.0
202504|MTRKRK1K250|사리|수인분당|37.2906412358086|126.857104444562|6766339.0|3334265.0|3432074.0
202504|MTRKRK1K251|한대앞|수인분당|37.3102070123702|126.85324560267|7883004.0|3945201.0|3937803.0
202504|MTRKRK1K252|중앙|수인분당|37.3160401839099|126.83795933769501|111886900.0|52869892.0|59017008.0
202504|MTRKRK1K253|고잔|수인분당|37.3168252865338|126.82247047976601|10208833.0|5034588.0|5174245.0
202504|MTRKRK1K254|초지|수인분당|37.32089644342|126.80546223274199|5140384.0|2692260.0|2448124.0
202504|MTRKRK1K255|안산|수인분당|37.3274007597393|126.788018834759|5011457.0|3161436.0|1850021.0
202504|MTRKRK1K256|신길온천|수인분당|37.33789250317991|126.76655878915699|6537003.0|4076393.0|2460610.0
202504|MTRKRK1K257|정왕|수인분당|37.3520125238326|126.74226108958202|4472186.0|2707849.0|1764337.0
202504|MTRKRK1K258|오이도|수인분당|37.3629292360266|126.73892305020001|2432778.0|1267607.0|1165171.0
202504|MTRKRK1K260|월곶|수인분당|37.3918207044367|126.742707561155|4884984.0|2443145.0|2441839.0
202504|MTRKRK1K261|소래포구|수인분당|37.4009402347666|126.733492081979|8096857.0|3880045.0|4216812.0
202504|MTRKRK1K264|남동인더스파크|수인분당|37.4077423820652|126.695227491501|2754574.0|1866844.0|887730.0
202504|MTRKRK1K265|원인재|수인분당|37.4132120460243|126.686457819329|7181341.0|3512748.0|3668593.0
202504|MTRKRK1K271|신포|수인분당|37.4684545360849|126.62453368590802|2851595.0|1839855.0|1011740.0
202504|MTRKRK1k210|왕십리|수인분당|37.5606398285341|127.03878380532402|61293574.0|31635995.0|29657579.0
202504|MTRKRK1k211|서울숲|수인분당|37.543645796605|127.04474621635802|8503920.0|4069560.0|4434360.0
202504|MTRKRK1k213|강남구청|수인분당|37.5171892352971|127.04130142966|29882904.0|14693885.0|15189019.0
202504|MTRKRK1k216|한티|수인분당|37.496285704765306|127.05290974941698|12847066.0|5925674.0|6921392.0
202504|MTRKRK1k217|도곡|수인분당|37.4908647717187|127.05532337372|19633044.0|8384885.0|11248159.0
202504|MTRKRK1k218|구룡|수인분당|37.4870274262116|127.05949294165501|8116295.0|3355010.0|4761285.0
202504|MTRKRK1k220|대모산입구|수인분당|37.4915500752654|127.073070274916|7570328.0|3455764.0|4114564.0
202504|MTRKRK1k221|수서|수인분당|37.4873753024886|127.101644790684|23985867.0|11832939.0|12152928.0
202504|MTRKRK1k226|야탑|수인분당|37.411373640702806|127.128742990837|11615027.0|5866592.0|5748435.0
202504|MTRKRK1k227|이매(성남아트센터)|수인분당|37.3962090638535|127.12828790116299|26786417.0|12290435.0|14495982.0
202504|MTRKRK1k235|구성|수인분당|37.2989770487314|127.10569583319702|3629141.0|1986184.0|1642957.0
202504|MTRKRK1k237|기흥(백남준아트센터)|수인분당|37.275497200950596|127.115955078051|10476132.0|5102797.0|5373335.0
202504|MTRKRK1k242|매탄권선|수인분당|37.2525055074191|127.040808657326|12202705.0|5907337.0|6295368.0
202504|MTRKRK1k259|달월|수인분당|37.3800267658985|126.74540347644998|753355.0|442903.0|310452.0
202504|MTRKRK1k262|인천논현|수인분당|37.4764686136348|126.617398357613|41411747.0|21950057.0|19461690.0
202504|MTRKRK1k263|호구포|수인분당|37.4016421735726|126.708683171095|4587261.0|2732856.0|1854405.0
202504|MTRKRK1k266|연수|수인분당|37.41792798381811|126.67874745918802|8463830.0|4207621.0|4256209.0
202504|MTRKRK1k269|인하대|수인분당|37.448338616519706|126.649763418519|7784527.0|4083914.0|3700613.0
202504|MTRKRK1k270|숭의(인하대병원)|수인분당|37.4607996111543|126.63841022084398|32135402.0|16814731.0|15320671.0
202504|MTRKRK21320|대성리|경춘|37.6839900741502|127.379706254541|331672.0|203104.0|128568.0
202504|MTRKRK2K117|청량리|경춘|37.5812734758925|127.04863606300701|24458358.0|12069485.0|12388873.0
202504|MTRKRK2K118|회기|경춘|37.58992211696409|127.058537601316|11880681.0|5580015.0|6300666.0
202504|MTRKRK2K119|중랑|경춘|37.59482409602741|127.07572895665601|9778154.0|4682692.0|5095462.0
202504|MTRKRK2K120|상봉|경춘|37.5969733432502|127.085085690038|23278267.0|11877596.0|11400671.0
202504|MTRKRK2K121|망우|경춘|37.600017312378|127.091738656282|9260647.0|4622711.0|4637936.0
202504|MTRKRK2P122|신내|경춘|37.61270546979329|127.10322521629702|20648495.0|11414857.0|9233638.0
202504|MTRKRK2P123|갈매|경춘|37.6340689252244|127.114760741021|4139070.0|2245958.0|1893112.0
202504|MTRKRK2P124|별내(삼육대학교)|경춘|37.6420679726917|127.126969149167|6076402.0|3184501.0|2891901.0
202504|MTRKRK2P125|퇴계원|경춘|37.6482657629059|127.14353713662001|4559928.0|2310890.0|2249038.0
202504|MTRKRK2P126|사릉|경춘|37.6511242788455|127.176926203654|954164.0|594677.0|359487.0
202504|MTRKRK2P127|금곡|경춘|37.6373551430559|127.20753367471801|1920500.0|1047633.0|872867.0
202504|MTRKRK2P128|평내호평|경춘|37.6532138128125|127.24443896868799|4521839.0|2273113.0|2248726.0
202504|MTRKRK2P129|천마산|경춘|37.6592276778117|127.28506270036199|2064747.0|1057742.0|1007005.0
202504|MTRKRK2P130|마석|경춘|37.65279221550101|127.31168655488501|3321202.0|1655805.0|1665397.0
202504|MTRKRK2P132|청평|경춘|37.7355163992466|127.426622860785|488452.0|306152.0|182300.0
202504|MTRKRK2P133|상천(호명호수)|경춘|37.7701784041516|127.454515681516|209360.0|102607.0|106753.0
202504|MTRKRK2P134|가평(자라섬·남이섬)|경춘|37.8145200514507|127.51073942455001|605160.0|292887.0|312273.0
202504|MTRKRK2P135|굴봉산(제이드가든)|경춘|37.8320661917515|127.55776986143101|56042.0|38991.0|17051.0
202504|MTRKRK2P136|백양리(엘리시안강촌)|경춘|37.830791749749295|127.58932498785902|290502.0|173214.0|117288.0
202504|MTRKRK2P137|강촌|경춘|37.805721704842|127.63415157242201|105471.0|56645.0|48826.0
202504|MTRKRK2P138|김유정|경춘|37.8184490071056|127.714323967766|285249.0|182483.0|102766.0
202504|MTRKRK2P140|춘천(한림대)|경춘|37.884512737384|127.71669859334501|871742.0|479530.0|392212.0
202504|MTRKRK2p139|남춘천(강원대)|경춘|37.884512737384|127.71669859334501|11094373.0|6009800.0|5084573.0
202504|MTRKRK40312|공덕|경의중앙|37.5424735099283|126.95271984058999|66469944.0|29865798.0|36604146.0
202504|MTRKRK40399|양원(서울시북부병원)|경의중앙|37.55605818173441|126.97211589416099|28276064.0|13194446.0|15081618.0
202504|MTRKRK4123|회기|경의중앙|37.5895296349726|127.05782624137|11892980.0|5567180.0|6325800.0
202504|MTRKRK41251|서울역|경의중앙|37.55605818173441|126.97211589416099|119097289.0|57366487.0|61730802.0
202504|MTRKRK41277|야당|경의중앙|37.712611015678995|126.761453983315|9335683.0|4646273.0|4689410.0
202504|MTRKRK4131|신원|경의중앙|37.5255855578889|127.373091698635|243594.0|162341.0|81253.0
202504|MTRKRK4132|국수|경의중앙|37.5161871164552|127.39930982892902|431164.0|208584.0|222580.0
202504|MTRKRK4188|망우|경의중앙|37.5992960295399|127.092367383432|8928980.0|4421215.0|4507765.0
202504|MTRKRK4319|강매|경의중앙|37.6122904718741|126.844498230651|2451630.0|1267525.0|1184105.0
202504|MTRKRK4323|곡산|경의중앙|37.6457575538988|126.801806892782|1209075.0|719749.0|489326.0
202504|MTRKRK4K110|용산|경의중앙|37.5296069229544|126.96475753303|50683720.0|25302608.0|25381112.0
202504|MTRKRK4K111|이촌|경의중앙|37.522412914084704|126.97354382085402|10110040.0|4667329.0|5442711.0
202504|MTRKRK4K112|서빙고|경의중앙|37.5195681393953|126.98841094338499|4623784.0|2250141.0|2373643.0
202504|MTRKRK4K113|한남|경의중앙|37.5294289189437|127.00920911058401|2443618.0|1333802.0|1109816.0
202504|MTRKRK4K114|옥수|경의중앙|37.5405119018692|127.018744558213|14500849.0|6561752.0|7939097.0
202504|MTRKRK4K119|중랑|경의중앙|37.5948425975025|127.07568039846102|9786581.0|4688832.0|5097749.0
202504|MTRKRK4K123|구리|경의중앙|37.603270740508805|127.143350984187|10650722.0|5123606.0|5527116.0
202504|MTRKRK4K124|도농|경의중앙|37.6087726045416|127.16117866322202|7424572.0|3552928.0|3871644.0
202504|MTRKRK4K125|양정|경의중앙|37.604027962835595|127.19466908658602|498845.0|358991.0|139854.0
202504|MTRKRK4K126|덕소|경의중앙|37.5868903292078|127.20884271060902|2984618.0|1489581.0|1495037.0
202504|MTRKRK4K128|팔당|경의중앙|37.5473594340956|127.243966151989|1112042.0|637100.0|474942.0
202504|MTRKRK4K129|운길산|경의중앙|37.5546425431665|127.310231608596|488223.0|254081.0|234142.0
202504|MTRKRK4K130|양수|경의중앙|37.5459634283124|127.32913838091602|886126.0|510127.0|375999.0
202504|MTRKRK4K133|아신(아세아연합신학대)|경의중앙|37.5139186008078|127.443211499187|305739.0|186647.0|119092.0
202504|MTRKRK4K134|오빈|경의중앙|37.5061671737276|127.473661407181|303482.0|134793.0|168689.0
202504|MTRKRK4K136|원덕(추읍산)|경의중앙|37.468781735546|127.546558679899|152953.0|87444.0|65509.0
202504|MTRKRK4K137|용문|경의중앙|37.4818020661568|127.593795306663|2377867.0|1158632.0|1219235.0
202504|MTRKRK4K138|지평|경의중앙|37.476907283345106|127.628905922448|218480.0|117202.0|101278.0
202504|MTRKRK4K209|청량리|경의중앙|37.5802790937951|127.04786558187502|25999575.0|12780794.0|13218781.0
202504|MTRKRK4K311|효창공원앞|경의중앙|37.538605526775|126.962824126727|19680541.0|9562410.0|10118131.0
202504|MTRKRK4K313|서강대|경의중앙|37.5521384864879|126.935507621173|25016409.0|11978088.0|13038321.0
202504|MTRKRK4K314|홍대입구|경의중앙|37.5574494922411|126.927118938976|69187131.0|25673105.0|43514026.0
202504|MTRKRK4K315|가좌|경의중앙|37.5687433529646|126.914815128053|9830795.0|4557068.0|5273727.0
202504|MTRKRK4K316|디지털미디어시티|경의중앙|37.5774016865626|126.90069067398801|27541628.0|14367908.0|13173720.0
202504|MTRKRK4K317|수색|경의중앙|37.5808625683358|126.895659474538|8222455.0|4191469.0|4030986.0
202504|MTRKRK4K320|행신|경의중앙|37.6121216067269|126.83428827683|4152532.0|2299473.0|1853059.0
202504|MTRKRK4K321|능곡|경의중앙|37.6190245080032|126.820422359748|3583613.0|1944014.0|1639599.0
202504|MTRKRK4K325|풍산|경의중앙|37.6723381857514|126.78627521706602|10491253.0|5046550.0|5444703.0
202504|MTRKRK4K326|일산|경의중앙|37.6820129415088|126.770022642636|10199801.0|4914675.0|5285126.0
202504|MTRKRK4K327|탄현|경의중앙|37.6939889446111|126.761078262576|7017515.0|3464589.0|3552926.0
202504|MTRKRK4K329|운정|경의중앙|37.72560181256859|126.767163302291|4422724.0|2755304.0|1667420.0
202504|MTRKRK4K331|금촌|경의중앙|37.7662265030421|126.77463325520502|6440258.0|3525182.0|2915076.0
202504|MTRKRK4K333|월롱(서영대학교)|경의중앙|37.7962146380874|126.792585875504|325520.0|217446.0|108074.0
202504|MTRKRK4K334|파주(두원대학)|경의중앙|37.81536558310051|126.79269130281001|205961.0|124344.0|81617.0
202504|MTRKRK4K335|문산|경의중앙|37.854626895054|126.78739537893098|1905203.0|842088.0|1063115.0
202504|MTRKRK4K336|운천|경의중앙|37.8798512036962|126.769908998666|66808.0|45682.0|21126.0
202504|MTRKRK4P314|신촌|경의중앙|37.5596751376561|126.94208931819901|25274296.0|10079299.0|15194997.0
202504|MTRKRK4k115|응봉|경의중앙|37.5499526279456|127.034483653629|5077977.0|2471744.0|2606233.0
202504|MTRKRK4k120|상봉|경의중앙|37.596713810675396|127.085151071278|23848475.0|12205758.0|11642717.0
202504|MTRKRK4k127|도심|경의중앙|37.579639075911|127.222683857886|2521959.0|1240069.0|1281890.0
202504|MTRKRK4k135|양평|경의중앙|37.4926843397043|127.492247611418|9886299.0|4748087.0|5138212.0
202504|MTRKRK4k210|왕십리|경의중앙|37.5620581445686|127.03833293896501|59129301.0|30780914.0|28348387.0
202504|MTRKRK4k318|화전(한국항공대)|경의중앙|37.602970798135594|126.868322909562|1677816.0|1073054.0|604762.0
202504|MTRKRK4k322|대곡|경의중앙|37.631852489992404|126.809907734809|2139683.0|1255827.0|883856.0
202504|MTRKRK4k324|백마|경의중앙|37.658016621853|126.79461646967|3822621.0|1956271.0|1866350.0
202504|MTRKRK4k330|금릉|경의중앙|37.7513389843704|126.76541011942498|3490237.0|1748950.0|1741287.0
202504|MTRKRK4k337|임진강|경의중앙|37.8882750558283|126.74707845470598|266403.0|124985.0|141418.0
202504|MTRKRK5K410|판교(판교테크노밸리)|경강|37.394775885643|127.111982699564|21109319.0|11115949.0|9993370.0
202504|MTRKRK5K411|이매|경강|37.3947135146921|127.127318661399|22235598.0|10050710.0|12184888.0
202504|MTRKRK5K412|삼동|경강|37.408687383822205|127.20338391386599|2860426.0|1549031.0|1311395.0
202504|MTRKRK5K413|경기광주|경강|37.3989438131636|127.253282668137|7260976.0|3768437.0|3492539.0
202504|MTRKRK5K416|신둔도예촌|경강|37.3156131233126|127.405243004411|4907740.0|2400308.0|2507432.0
202504|MTRKRK5K417|이천|경강|37.2642257617589|127.442167880169|1908062.0|1334753.0|573309.0
202504|MTRKRK5K418|부발|경강|37.2603923465465|127.49032150206898|1551796.0|819635.0|732161.0
202504|MTRKRK5K420|여주|경강|37.28285964786661|127.628529053998|2286914.0|1182921.0|1103993.0
202504|MTRKRK5k414|초월|경강|37.3733791295012|127.299905223152|1102348.0|558652.0|543696.0
202504|MTRKRK5k415|곤지암|경강|37.3505395429634|127.34625134371201|1123826.0|620038.0|503788.0
202504|MTRKRK5k419|세종대왕릉|경강|37.2936326216504|127.57065963840601|211468.0|127122.0|84346.0
202504|MTRKRK6K113|교대|동해|35.1937118187804|129.079524574995|19243565.0|9410491.0|9833074.0
202504|MTRKRK6K121|송정|동해|35.187766732691195|129.20208562126|2256046.0|1306513.0|949533.0
202504|MTRKRK6K123|기장|동해|35.2445519356355|129.218862392668|4209685.0|2076012.0|2133673.0
202504|MTRNU4408|별내별가람|4호선|37.6678462120372|127.11624199477902|5778203.0|2732688.0|3045515.0
202504|MTRS11150|서울역|1호선|37.55715948359881|126.97255460645599|122339227.0|58829944.0|63509283.0
202504|MTRS11151|시청|1호선|36.3515240038326|127.38675140745602|92337307.0|44790984.0|47546323.0
202504|MTRS11152|종각|1호선|37.5702279909122|126.98315081716699|25356411.0|13576569.0|11779842.0
202504|MTRS11153|종로3가|1호선|37.57042084452299|126.992153252476|53865930.0|27247149.0|26618781.0
202504|MTRS11154|종로5가|1호선|37.5709761083837|127.00153834521899|14411084.0|6418818.0|7992266.0
202504|MTRS11155|동대문|1호선|37.5716694058026|127.01063381083702|123907843.0|50288590.0|73619253.0
202504|MTRS11156|신설동|1호선|37.5760299683175|127.024456700382|39344851.0|18789655.0|20555196.0
202504|MTRS11157|제기동|1호선|37.5781734965803|127.034949495079|7483327.0|3838051.0|3645276.0
202504|MTRS11159|동묘앞|1호선|37.57321666002831|127.01636422710298|30812504.0|14043332.0|16769172.0
202504|MTRS12201|시청|2호선|37.5635793508101|126.975389363157|53638668.0|23495800.0|30142868.0
202504|MTRS12202|을지로입구|2호선|37.566035517713004|126.982195311295|26940318.0|12506378.0|14433940.0
202504|MTRS12203|을지로3가|2호선|37.5662914979063|126.99098443539401|43052965.0|20301393.0|22751572.0
202504|MTRS12204|을지로4가|2호선|37.566640503826804|126.99763205911302|32069528.0|13735821.0|18333707.0
202504|MTRS12205|동대문역사문화공원|2호선|37.565589522977604|127.009131498424|119050867.0|44082382.0|74968485.0
202504|MTRS12206|신당|2호선|37.5656730531732|127.019477533278|25811519.0|12980231.0|12831288.0
202504|MTRS12207|상왕십리|2호선|37.564436666204|127.02927241035302|27143254.0|13455833.0|13687421.0
202504|MTRS12208|왕십리|2호선|37.564436666204|127.02927241035302|108573016.0|53823333.0|54749683.0
202504|MTRS12209|한양대|2호선|37.5557159860408|127.043639802768|9310144.0|4990344.0|4319800.0
202504|MTRS12210|뚝섬|2호선|37.547241554679|127.04738727881|22206434.0|11351715.0|10854719.0
202504|MTRS12211|성수|2호선|37.5445888153751|127.056066999327|14663694.0|7082616.0|7581078.0
202504|MTRS12212|건대입구|2호선|37.5404075172639|127.069202916508|29761048.0|14364672.0|15396376.0
202504|MTRS12215|잠실나루|2호선|37.513311058774|127.10023101886301|35933260.0|17175285.0|18757975.0
202504|MTRS12216|잠실(송파구청)|2호선|37.513311058774|127.10023101886301|27568810.0|12068251.0|15500559.0
202504|MTRS12217|잠실새내|2호선|37.5116263587296|127.08631432791302|42973553.0|19355350.0|23618203.0
202504|MTRS12218|종합운동장|2호선|37.5111446632705|127.073849447402|19820560.0|10727001.0|9093559.0
202504|MTRS12220|선릉|2호선|37.5044973730232|127.04896282498602|36759777.0|16697195.0|20062582.0
202504|MTRS12221|역삼|2호선|37.5007162693593|127.03661820308899|15430188.0|8168258.0|7261930.0
202504|MTRS12222|강남|2호선|37.49808633653011|127.028001406275|80399725.0|37129933.0|43269792.0
202504|MTRS12224|서초|2호선|37.4918499338918|127.007662120039|13934698.0|7835996.0|6098702.0
202504|MTRS12225|방배|2호선|37.48145612681521|126.997553345516|7400729.0|3782484.0|3618245.0
202504|MTRS12226|사당|2호선|37.4765622323482|126.98155858357399|42126665.0|21862371.0|20264294.0
202504|MTRS12227|낙성대|2호선|37.477093240996496|126.96352390500101|9138622.0|4600117.0|4538505.0
202504|MTRS12228|서울대입구(관악구청)|2호선|37.4812845080678|126.95271319776198|14653169.0|7576155.0|7077014.0
202504|MTRS12229|봉천|2호선|37.4824725161034|126.941686527151|9513256.0|4747601.0|4765655.0
202504|MTRS12230|신림|2호선|37.4842671351404|126.929745374967|29703224.0|16031934.0|13671290.0
202504|MTRS12231|신대방|2호선|37.4876504610457|126.91350747615098|40698406.0|19616194.0|21082212.0
202504|MTRS12232|구로디지털단지|2호선|37.4852605752505|126.90147308003901|29521915.0|14827673.0|14694242.0
202504|MTRS12233|대림(구로구청)|2호선|37.4933099444417|126.894931036051|15526682.0|7445626.0|8081056.0
202504|MTRS12234|신도림|2호선|37.508222191535296|126.891610954076|32607101.0|15479251.0|17127850.0
202504|MTRS12234-4|까치산|2호선|37.53140601033271|126.84694828265701|12712337.0|6175082.0|6537255.0
202504|MTRS12235|문래|2호선|37.5179757181801|126.894778820701|11200472.0|5380839.0|5819633.0
202504|MTRS12236|영등포구청|2호선|37.52583053114021|126.89667739939|39228220.0|19822932.0|19405288.0
202504|MTRS12237|당산|2호선|37.5347843171332|126.902611795523|25659359.0|12959285.0|12700074.0
202504|MTRS12238|합정|2호선|37.54991315995171|126.914454065135|29943460.0|14447039.0|15496421.0
202504|MTRS12239|홍대입구|2호선|37.5568707448873|126.923778562273|79894265.0|29493221.0|50401044.0
202504|MTRS12240|신촌|2호선|37.5551981693664|126.93698075993801|29108889.0|12891213.0|16217676.0
202504|MTRS12241|이대|2호선|37.556814718869|126.94642954546602|40481588.0|16308368.0|24173220.0
202504|MTRS12242|아현|2호선|37.5574061779766|126.956146440089|12680668.0|5958894.0|6721774.0
202504|MTRS12244|용답|2호선|37.5621227767628|127.050889543675|6779894.0|3692135.0|3087759.0
202504|MTRS12245|신답|2호선|37.5698386846442|127.04708011736899|7189632.0|3688055.0|3501577.0
202504|MTRS12246|신설동|2호선|37.574804519200505|127.024918166399|40917282.0|19567869.0|21349413.0
202504|MTRS12247|도림천|2호선|37.514508041476105|126.882649092584|7112870.0|3536578.0|3576292.0
202504|MTRS12248|양천구청|2호선|37.51238887168079|126.86572236922902|7409430.0|3851363.0|3558067.0
202504|MTRS12249|신정네거리|2호선|37.5202231231721|126.85288956764198|13138304.0|6224187.0|6914117.0
202504|MTRS12250|용두(동대문구청)|2호선|37.57406212836461|127.038275698211|15156651.0|8023580.0|7133071.0
202504|MTRS13309|지축|3호선|37.6481486423031|126.913854269202|4618209.0|2548695.0|2069514.0
202504|MTRS13310|구파발|3호선|37.636435788914504|126.918852820009|6306630.0|3276762.0|3029868.0
202504|MTRS13311|연신내|3호선|37.61920324663531|126.92110070449601|48827110.0|23187530.0|25639580.0
202504|MTRS13312|불광|3호선|37.6100477979795|126.930315826401|19996796.0|9573733.0|10423063.0
202504|MTRS13313|녹번|3호선|37.6008067681825|126.93582800821702|6958742.0|3409255.0|3549487.0
202504|MTRS13314|홍제|3호선|37.58879538060881|126.944158007985|10254285.0|4778087.0|5476198.0
202504|MTRS13315|무악재|3호선|37.5825632263526|126.950230954136|5579054.0|2632772.0|2946282.0
202504|MTRS13316|독립문|3호선|37.5744662789866|126.957913711326|3933817.0|1936337.0|1997480.0
202504|MTRS13318|안국|3호선|37.5765019206052|126.985421432287|7706030.0|3822846.0|3883184.0
202504|MTRS13319|종로3가|3호선|37.5711402785938|126.991994361467|33464263.0|17089583.0|16374680.0
202504|MTRS13320|을지로3가|3호선|37.56627503501559|126.99265002436901|43481443.0|19810577.0|23670866.0
202504|MTRS13321|충무로|3호선|37.5612890978954|126.994207448462|26651309.0|10797203.0|15854106.0
202504|MTRS13322|동대입구|3호선|37.5590558192508|127.00531600900901|8043551.0|3657198.0|4386353.0
202504|MTRS13323|약수|3호선|37.554505399498396|127.010891666957|18762884.0|8870597.0|9892287.0
202504|MTRS13324|금호|3호선|37.5482609228741|127.01582916945299|16975188.0|7898180.0|9077008.0
202504|MTRS13325|옥수|3호선|37.5415662783673|127.01739378284601|19004393.0|8565178.0|10439215.0
202504|MTRS13326|압구정|3호선|37.5264912741692|127.02850865895799|21979383.0|9954427.0|12024956.0
202504|MTRS13327|신사|3호선|37.516435975314295|127.02030856272802|28775224.0|14212421.0|14562803.0
202504|MTRS13328|잠원|3호선|37.5128899169357|127.01141949142901|11122581.0|5712504.0|5410077.0
202504|MTRS13329|고속터미널|3호선|37.5045488555727|127.00512100872501|64539039.0|30813020.0|33726019.0
202504|MTRS13332|양재(서초구청)|3호선|37.4842706495453|127.03353421731501|12847032.0|6255712.0|6591320.0
202504|MTRS13333|매봉|3호선|37.4869394661317|127.046711448388|6383351.0|3159095.0|3224256.0
202504|MTRS13334|도곡|3호선|37.4909739816293|127.05549883513999|19651597.0|8391119.0|11260478.0
202504|MTRS13335|대치|3호선|37.49449665285821|127.06320340952898|8762718.0|4017223.0|4745495.0
202504|MTRS13336|학여울|3호선|37.4968851977644|127.07116659970701|6677238.0|3347533.0|3329705.0
202504|MTRS13337|대청|3호선|37.493708321480504|127.07952812085001|5979864.0|3051032.0|2928832.0
202504|MTRS13338|일원|3호선|37.483988668466594|127.08412975712798|5184281.0|2708018.0|2476263.0
202504|MTRS13339|수서|3호선|37.487560248798|127.102410530715|24733457.0|12393991.0|12339466.0
202504|MTRS13340|가락시장|3호선|37.4922493218664|127.11764173832002|21156626.0|12682739.0|8473887.0
202504|MTRS13341|경찰병원|3호선|37.4960049150853|127.124482397777|9053182.0|4592424.0|4460758.0
