분석권역,서열체계,급지레벨,비교집단,기준기간,전용면적_구분,최소거래건수,시도,도시루트,시군구,읍면동,평단가_평균,평단가_중앙값,거래건수,서열단계수,급지,급지_점수,급지그룹,비고,산정방식,데이터출처
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,무실동,1443.6035852683744,1479.912240814669,811,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,단계동,1093.3692640074473,1254.3851091224126,711,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,지정면,1255.0302672972077,1218.6903293758833,888,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,반곡동,1212.5470281209464,1187.8006129074884,1048,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,판부면,1190.4174495357809,1178.0172677697833,25,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,명륜동,1167.9343427094752,1011.8717857260308,673,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,단구동,991.374080440688,953.3598834332709,897,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,우산동,878.1842503620713,933.442079335576,248,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,개운동,840.100291594147,929.6672548422714,142,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,흥업면,858.8660720752165,868.6999641115893,65,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,행구동,792.4278488705505,852.5525264303851,134,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,문막읍,788.6641203866412,820.342541841132,176,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,관설동,898.3933122228892,816.9540529479592,120,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,봉산동,741.8606533692704,699.637063273427,53,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,태장동,706.8100575468505,642.8809497918679,550,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,일산동,747.6048053025423,557.7055139954298,118,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,원동,544.4162225703403,544.4609043041903,16,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,원주시,원주시,학성동,482.6379707853371,478.9029677905513,46,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,온의동,1812.4627470589942,2066.2131653644974,552,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,약사동,2093.0614803206504,2064.519902885844,107,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,삼천동,2036.264973572227,2043.7776988447044,143,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,소양로2가,1303.4975200470305,1409.002974913884,224,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,우두동,1337.2141140581007,1383.4182706687075,627,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,근화동,1349.4253574114093,1322.7809134385786,69,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,퇴계동,1421.8626669259747,1264.7206183510962,968,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,효자동,1159.54315443847,1261.7521414426415,156,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,후평동,1163.9108904683703,1206.0422405012405,972,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,동면,1116.6505749312792,1111.1327594779345,308,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,요선동,1078.869674595172,1091.8222988938223,36,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,동내면,1127.1056269429375,1030.3618385454095,212,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,사농동,950.7001093045529,972.4041428306102,223,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,석사동,983.6419256794325,954.0786374978218,581,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,칠전동,821.702590253906,817.1242551146362,86,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,강원특별자치도,춘천시,춘천시,신북읍,673.6895386662691,697.8900303601247,31,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,수월동,980.9952662469373,1006.1492095879,129,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,고현동,945.3257061128429,828.4785817380179,577,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,양정동,849.3406838616421,764.3725111578692,220,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,상동동,749.776591629148,739.3642524071337,490,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,장평동,780.9646551948496,739.2506894704236,248,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,아주동,681.4701270893096,692.5314227079808,404,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,문동동,589.319910932026,677.5729030542458,82,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,거제면,635.04431279385,638.1193595258244,47,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,덕포동,728.6586205344724,624.2834596972518,30,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,사등면,637.9041420256171,622.3679427608203,93,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,일운면,632.2683486816596,622.3437771986718,70,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,연초면,548.7460090014856,603.9609191484941,33,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,옥포동,610.2602054771559,548.8220944720946,255,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,능포동,440.0695082769294,430.68890079524385,82,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,거제시,거제시,장승포동,378.68133474728717,364.4338928802029,25,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,장유동,1693.8509448614607,1700.284590483198,660,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,부원동,1602.87632277366,1696.496562928258,121,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,봉황동,1403.2363351784154,1565.4541219992054,138,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,주촌면,1489.8287432096977,1497.7650319715144,542,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,율하동,1267.1679656472336,1283.7698329066582,839,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,신문동,1214.3717063233012,1239.2913705099568,387,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,무계동,1181.9718622340954,1235.304874336927,148,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,관동동,1115.4923975035426,1167.613098166974,753,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,구산동,1042.8087335851776,1116.4250436310188,319,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,삼문동,915.5642785619387,1032.8288750268098,489,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,내덕동,1064.6659266121608,1019.2071583084182,77,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,내동,1339.3942988350764,1008.2054886278606,269,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,진영읍,899.8138599613692,893.5225856303284,1223,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,동상동,764.0269942616466,875.1688772054923,75,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,삼계동,1008.5278262360719,856.0953938536419,1333,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,외동,896.7440390965754,801.5478112091531,356,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,전하동,757.40229219464,779.206864812479,29,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,지내동,691.1115141999384,700.6256002755794,74,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,대청동,641.5172080278419,638.6614049973658,205,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,부곡동,621.2703029887641,613.0611513478472,864,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,안동,716.3111471490896,565.0581668928523,123,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,삼정동,536.618989124057,553.5451086028262,120,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,어방동,614.7806681073137,550.7695691055249,225,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,대성동,512.2034124592133,544.1287392354383,19,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,흥동,540.5335433424927,542.3477512321098,19,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,삼방동,478.4354768824405,467.8512407335528,158,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,김해시,김해시,진례면,387.8908634123405,439.86177854163185,30,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,물금읍,1432.6282045762669,1453.0923621832715,2314,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,동면,1321.2176497373175,1368.2493012985224,826,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,덕계동,1111.9698824691834,1170.921682220247,454,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,북부동,1042.9418078149386,1120.383581992355,33,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,신기동,983.754078420897,1090.3832925085392,61,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,주진동,1053.7839818222326,1057.456695826485,107,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,남부동,1063.5881449183828,1052.2225265488614,280,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,중부동,892.8678004819797,912.9560228911732,94,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,명동,827.724171094593,837.6552774249994,161,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,북정동,718.8688184311927,790.771016641221,63,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,교동,653.3880007932399,681.7601168941158,136,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,삼호동,641.1201808170634,657.851418729571,285,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,주남동,630.9866078547783,614.6223340744102,91,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,하북면,599.2917326397767,537.7040802027138,44,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,평산동,599.0978586494659,535.031280068758,576,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,어곡동,449.2256483810779,449.00715341591206,40,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,상북면,437.40716287849995,384.8411087272342,107,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,양산시,양산시,소주동,376.10370512421815,344.79997990260154,46,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,경상남도,진주시,진주시,가좌동,1793.0747281719082,1874.7995991896275,549,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
