분석권역,서열체계,급지레벨,비교집단,기준기간,전용면적_구분,최소거래건수,시도,시군구,읍면동,평단가_평균,평단가_중앙값,거래건수,서열단계수,급지,급지_점수,급지그룹,비고,산정방식,데이터출처
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,유천동,1692.6988233306763,1746.3309935868815,1112,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,수성구,노변동,1819.2562255335517,1713.1651823051866,101,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,월성동,1611.9298901294985,1706.2588706101485,1220,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,율암동,1578.302889591655,1633.7485301004017,47,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,신천동,1736.8478569182473,1620.2711037610813,891,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,매천동,1516.3074411964685,1610.737158334782,439,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,국우동,1382.8204358413857,1552.4538556436582,395,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,남구,봉덕동,1453.18228983571,1497.6486381506522,505,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,칠성동2가,1569.6442898603548,1496.3868565098087,614,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,복현동,1513.0049677129916,1468.873869503735,632,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,괴전동,1445.0642615901127,1460.6293932911963,211,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,침산동,1410.349267236032,1412.7153802323446,711,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,장기동,1394.0818253500247,1410.2647745854183,268,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,진천동,1422.0122084908376,1409.0326113397039,513,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,수성구,신매동,1480.38483854368,1400.2619656760787,327,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,노원동3가,1365.7587071562052,1398.1772972615354,196,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,수성구,파동,1311.6636237350733,1396.931693263888,233,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,대현동,1360.802843896817,1384.7061796345588,271,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,대곡동,1234.4667441039762,1380.564985086558,303,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,중구,봉산동,1371.0108977303241,1365.547693973147,30,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,봉무동,1349.1994612181638,1343.2616999547859,480,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,상인동,1346.7347065744711,1330.091170903708,653,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,본리동,1461.4664050159754,1327.6245477778884,513,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,수성구,욱수동,1322.5835171023948,1307.2791684518181,93,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,연경동,1302.369244349874,1301.0773162001115,172,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,수성구,사월동,1296.1945277382504,1284.7617308725507,240,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,성당동,1302.693076263715,1281.4839109208838,187,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,지저동,1184.322240349814,1279.3939157814034,38,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,지묘동,1084.2473228611243,1241.225817497004,119,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,서구,평리동,1330.3218821539103,1226.0875822579485,429,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달성군,다사읍,1259.4844630923321,1205.9109681685818,2318,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,중구,동인동4가,1193.0928335868205,1201.6085676407458,23,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,율하동,1252.6090295156296,1197.9772368284812,390,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,수성구,매호동,1176.3019256580735,1171.4573538717075,156,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,동천동,1169.4843736882406,1162.7345037633809,475,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,학정동,1153.0873261236252,1154.7632135466242,154,5,3,3,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달성군,화원읍,1139.9058738056704,1148.594499484348,720,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,서구,중리동,1082.3823877700254,1147.5178993342843,117,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,읍내동,1081.3840710301258,1128.3791380362347,289,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,용계동,1097.1895527273123,1118.3595070302415,145,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,수성구,범물동,1389.7958185019347,1116.4884284299087,411,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,사복동,1098.5102758363896,1103.4282069132046,46,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,남구,이천동,1257.8164597589878,1096.8214195780618,178,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달성군,유가읍,1096.3596916712465,1089.1631235234,979,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,검사동,1181.8027933389944,1089.1423629569242,66,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,불로동,1005.2531533986046,1086.9660884183104,65,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,각산동,1098.7029603016424,1078.0218299420565,313,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,산격동,1009.2742915392541,1070.1167313222372,88,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,사수동,1034.1746197987811,1056.915681738196,251,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,대림동,1054.7545635246972,1055.4655312051634,54,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,송현동,1145.8349928169237,1050.938400413369,152,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,수성구,지산동,1267.6811065145896,1045.2458862944084,382,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,죽전동,1377.4196821983255,1032.3274308876264,85,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달성군,옥포읍,1006.3615389994823,1030.7471786140266,306,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,방촌동,1116.5256295781987,1030.7326253995875,237,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,태전동,1061.1219652283116,1023.0293435351012,555,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,숙천동,1014.3712703346314,1002.2222132745834,26,5,4,2,중위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,파호동,989.3795991807209,988.5441741083156,97,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,용산동,1094.99288213136,980.1307886524379,596,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,호산동,981.5186292821392,973.3203167962968,74,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달성군,현풍읍,950.8788148738993,965.199352183571,293,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,이곡동,954.5471654636548,953.0681988372568,304,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,효목동,1044.8808019404655,934.2774726237237,206,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,본동,999.2597232390676,908.4826341357782,76,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,도원동,975.7770620536966,897.5688567021565,378,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,서구,비산동,880.6978853404447,897.038700368685,35,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,동호동,904.8958249802826,894.7170846227309,29,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,구암동,915.5971511786666,894.139560115445,434,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,신서동,896.8111446792248,886.8675514785347,475,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달성군,구지면,891.7876401197608,868.7388705234895,487,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달서구,신당동,859.5870557528393,856.72367448784,51,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,동변동,866.1565862167165,854.8491515481202,171,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,서변동,863.4362810985853,836.2459082670623,130,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,동구,입석동,818.909334014178,821.3148826518134,22,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,팔달동,825.6558568113277,817.1079049353318,51,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,북구,관음동,784.8587747880363,709.8265218625718,86,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대구광역시,달성군,논공읍,602.2435237302257,525.8409506136225,50,5,5,1,하위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,도룡동,3742.235267740955,4083.8859738586184,51,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,가정동,3437.1687953456867,3462.8303149822555,36,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,문지동,2604.3885425095827,2607.1474363277202,100,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,상대동,2706.6835503876587,2570.1710234635198,422,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,용산동,2470.2296717078175,2551.7863502330556,164,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,죽동,2453.057166683209,2490.3713827611027,385,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,봉명동,2298.5850541805717,2392.716663849551,567,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,원신흥동,2273.4291074913494,2237.9322424204893,248,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,노은동,1951.4268282996595,2217.444105649891,94,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,서구,도안동,2174.395543138046,2112.3457372447297,1073,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,동구,신흥동,1770.124966351355,1973.4674389713596,182,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,서구,탄방동,2156.228845686796,1907.9325214885769,459,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,덕명동,1822.8352392157406,1899.7809730642525,80,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,중구,선화동,1790.929230972633,1826.689866251807,108,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,계산동,1784.3853744451567,1821.7931695962063,91,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,둔곡동,1761.058318362883,1789.7542947488766,134,5,1,5,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,지족동,1699.0253779716816,1781.8947214098257,1045,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,서구,만년동,1746.79797334911,1776.6551790568744,72,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,유성구,반석동,1860.5523367428768,1773.041594345888,302,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,서구,관저동,1718.4320507342666,1771.0633587017726,1017,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,동구,대동,1749.5045394871906,1763.320508850216,267,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,대덕구,신탄진동,1472.0126346258055,1672.5081674137043,324,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
지방광역시,5단계 상대서열,읍면동,광역시 내부,202301~202512,중소형,20,대전광역시,서구,둔산동,1704.7570572443371,1660.7076568391851,1339,5,2,4,상위권,,현재 DuckDB 재산출(광역시 내부 5단계 상대서열),apartment.duckdb/v_sale_clean
